year,stateabbr,statedesc,locationname,locationid,totalpopulation,indicator_count,indicator_completeness,health_burden_score,burden_rank,burden_percentile,burden_category,high_burden_flag,very_high_burden_flag,priority_flag
2023,VA,Virginia,Harrisonburg,51660,51082,11,1.0,0.4387123392368675,832.0,71.88768606224627,High,True,False,False
2023,IN,Indiana,Greene,18055,31196,11,1.0,0.43734212756479,833.0,71.85385656292287,High,True,False,False
2023,TX,Texas,Gray,48179,20916,11,1.0,0.4367081632565201,834.0,71.82002706359945,High,True,False,False
2023,AR,Arkansas,Crawford,5033,61891,11,1.0,0.4353594454538109,835.0,71.78619756427605,High,True,False,False
2023,TX,Texas,Lamar,48277,51127,11,1.0,0.4343127244180395,836.0,71.75236806495265,High,True,False,False
2023,WA,Washington,Adams,53001,20820,11,1.0,0.4336207147065758,837.0,71.71853856562923,High,True,False,False
2023,ME,Maine,Somerset,23025,51302,11,1.0,0.4315948623929894,838.0,71.68470906630581,High,True,False,False
2023,SD,South Dakota,Roberts,46109,10206,11,1.0,0.425589137555078,839.0,71.65087956698241,High,True,False,False
2023,TX,Texas,Haskell,48207,5385,11,1.0,0.4253264306605843,840.0,71.617050067659,High,True,False,False
2023,NM,New Mexico,Quay,35037,8510,11,1.0,0.4248912513855858,841.0,71.58322056833559,High,True,False,False
2023,MI,Michigan,Wayne,26163,1751169,11,1.0,0.4243789420177469,842.0,71.54939106901217,High,True,False,False
2023,IN,Indiana,Orange,18117,19638,11,1.0,0.4235400202764223,843.0,71.51556156968877,High,True,False,False
2023,NE,Nebraska,Thurston,31173,6557,11,1.0,0.4218170842918263,844.0,71.48173207036535,High,True,False,False
2023,OH,Ohio,Perry,39127,35551,11,1.0,0.4215234176001491,845.0,71.44790257104194,High,True,False,False
2023,FL,Florida,Suwannee,12121,46130,11,1.0,0.4215088216731544,846.0,71.41407307171855,High,True,False,False
2023,MS,Mississippi,Pontotoc,28115,31535,11,1.0,0.4205342327198256,847.0,71.38024357239513,High,True,False,False
2023,AL,Alabama,Tallapoosa,1123,40677,11,1.0,0.4204275813307289,848.0,71.34641407307171,High,True,False,False
2023,SC,South Carolina,Laurens,45059,68873,11,1.0,0.4200739059213674,849.0,71.31258457374831,High,True,False,False
2023,AL,Alabama,Chilton,1021,46431,11,1.0,0.4190411112256989,850.0,71.2787550744249,High,True,False,False
2023,TX,Texas,Crockett,48105,2858,11,1.0,0.4164091438850403,851.0,71.24492557510149,High,True,False,False
2023,IN,Indiana,Elkhart,18039,206409,11,1.0,0.4159309926997707,852.0,71.21109607577807,High,True,False,False
2023,OK,Oklahoma,Greer,40055,5466,11,1.0,0.4122358607115481,853.0,71.17726657645467,High,True,False,False
2023,AL,Alabama,Coffee,1031,55643,11,1.0,0.4107955994699336,854.0,71.14343707713125,High,True,False,False
2023,KS,Kansas,Wyandotte,20209,165281,11,1.0,0.4100756811685945,855.0,71.10960757780785,High,True,False,False
2023,VA,Virginia,Charles City,51036,6610,11,1.0,0.4093304501530539,856.0,71.07577807848445,High,True,False,False
2023,TX,Texas,Ward,48475,10966,11,1.0,0.4067082827123345,857.0,71.04194857916103,High,True,False,False
2023,OH,Ohio,Athens,39009,62706,11,1.0,0.4065427373631954,858.0,71.00811907983761,High,True,False,False
2023,IA,Iowa,Appanoose,19007,12119,11,1.0,0.4055113435100718,859.0,70.97428958051421,High,True,False,False
2023,GA,Georgia,Bleckley,13023,12465,11,1.0,0.4042698268352359,860.0,70.9404600811908,High,True,False,False
2023,OK,Oklahoma,Jackson,40065,24669,11,1.0,0.4040334183682517,861.0,70.90663058186739,High,True,False,False
2023,CA,California,Madera,6039,162858,11,1.0,0.4037359246179823,862.0,70.87280108254397,High,True,False,False
2023,OH,Ohio,Crawford,39033,41529,11,1.0,0.4031382088610051,863.0,70.83897158322057,High,True,False,False
2023,MO,Missouri,Montgomery,29139,11459,11,1.0,0.4028431294696155,864.0,70.80514208389715,High,True,False,False
2023,NC,North Carolina,Wayne,37191,118686,11,1.0,0.4023837754446763,865.0,70.77131258457375,High,True,False,False
2023,AR,Arkansas,Craighead,5031,113993,11,1.0,0.4009412087507151,866.0,70.73748308525035,High,True,False,False
2023,MO,Missouri,Scotland,29199,4676,11,1.0,0.4007985570495199,867.0,70.70365358592693,High,True,False,False
2023,MI,Michigan,Ogemaw,26129,20990,11,1.0,0.4000991088460333,868.0,70.66982408660351,High,True,False,False
2023,KS,Kansas,Chautauqua,20019,3347,11,1.0,0.3998431169417825,869.0,70.63599458728011,High,True,False,False
2023,ME,Maine,Aroostook,23003,67351,11,1.0,0.3995964317692512,870.0,70.6021650879567,High,True,False,False
2023,MO,Missouri,Webster,29225,41472,11,1.0,0.3992652893658261,871.0,70.56833558863329,High,True,False,False
2023,AR,Arkansas,Sebastian,5131,129098,11,1.0,0.3990492852183539,872.0,70.53450608930987,High,True,False,False
2023,MD,Maryland,Allegany,24001,67273,11,1.0,0.39820345134786,873.0,70.50067658998647,High,True,False,False
2023,TN,Tennessee,Jefferson,47089,57838,11,1.0,0.3981460250212887,874.0,70.46684709066305,High,True,False,False
2023,TX,Texas,Knox,48275,3302,11,1.0,0.3979945440712022,875.0,70.43301759133965,High,True,False,False
2023,TN,Tennessee,Stewart,47161,14222,11,1.0,0.3972294357408563,876.0,70.39918809201625,High,True,False,False
2023,IL,Illinois,Vermilion,17183,71652,11,1.0,0.3953666194411016,877.0,70.36535859269283,High,True,False,False
2023,NM,New Mexico,Socorro,35053,15963,11,1.0,0.3940371858498887,878.0,70.33152909336941,High,True,False,False
2023,VA,Virginia,Amelia,51007,13480,11,1.0,0.390362888285232,879.0,70.29769959404601,High,True,False,False
2023,AL,Alabama,Marshall,1095,100756,11,1.0,0.3900648198095855,880.0,70.2638700947226,High,True,False,False
2023,OH,Ohio,Trumbull,39155,200373,11,1.0,0.3897926892864525,881.0,70.23004059539919,High,True,False,False
2023,OH,Ohio,Columbiana,39029,100182,11,1.0,0.3895816810540525,882.0,70.19621109607577,High,True,False,False
2023,MI,Michigan,Mackinac,26097,10851,11,1.0,0.3891714012268746,883.0,70.16238159675237,High,True,False,False
2023,MT,Montana,Pondera,30073,6125,11,1.0,0.3888910843369697,884.0,70.12855209742895,High,True,False,False
2023,CA,California,Imperial,6025,179057,11,1.0,0.3856735126750642,885.0,70.09472259810555,High,True,False,False
2023,MO,Missouri,Gentry,29075,6287,11,1.0,0.3841239845550746,886.0,70.06089309878215,High,True,False,False
2023,KS,Kansas,Seward,20175,21067,11,1.0,0.3839570480646939,887.0,70.02706359945873,High,True,False,False
2023,MS,Mississippi,Stone,28131,18756,11,1.0,0.3834940499861243,888.0,69.99323410013531,High,True,False,False
2023,OK,Oklahoma,Custer,40039,28266,11,1.0,0.3831242908741661,889.0,69.95940460081191,High,True,False,False
2023,MO,Missouri,Atchison,29005,5107,11,1.0,0.3823456515649158,890.0,69.9255751014885,High,True,False,False
2023,NV,Nevada,Nye,32023,55720,11,1.0,0.3814519478575974,891.0,69.89174560216509,High,True,False,False
2023,TX,Texas,Ector,48135,164494,11,1.0,0.3803411771333916,892.0,69.85791610284167,High,True,False,False
2023,ID,Idaho,Butte,16023,2758,11,1.0,0.3801891160330546,893.0,69.82408660351827,High,True,False,False
2023,GA,Georgia,Muscogee,13215,201877,11,1.0,0.3795823285090238,894.0,69.79025710419485,High,True,False,False
2023,KS,Kansas,Harper,20077,5435,11,1.0,0.3782634250668593,895.0,69.75642760487145,High,True,False,False
2023,VA,Virginia,Buena Vista,51530,6566,11,1.0,0.3771555797820795,896.0,69.72259810554804,High,True,False,False
2023,NC,North Carolina,Surry,37171,71462,11,1.0,0.3758529196296631,897.0,69.68876860622463,High,True,False,False
2023,GA,Georgia,Pierce,13229,20425,11,1.0,0.3752982472387662,898.0,69.65493910690121,High,True,False,False
2023,GA,Georgia,Troup,13285,70742,11,1.0,0.3739314201194803,899.0,69.62110960757781,High,True,False,False
2023,IN,Indiana,Fulton,18049,20358,11,1.0,0.3729864886702522,900.0,69.5872801082544,High,True,False,False
2023,MO,Missouri,Livingston,29117,14557,11,1.0,0.3709034316888987,901.0,69.55345060893099,High,True,False,False
2023,MI,Michigan,Schoolcraft,26153,8149,11,1.0,0.3702946344205983,902.0,69.51962110960757,High,True,False,False
2023,OK,Oklahoma,Blaine,40011,8539,11,1.0,0.3695285835888585,903.0,69.48579161028417,High,True,False,False
2023,MS,Mississippi,Warren,28149,42298,11,1.0,0.3691797754715473,904.0,69.45196211096076,High,True,False,False
2023,TX,Texas,Castro,48069,7227,11,1.0,0.3691607033032935,905.0,69.41813261163735,High,True,False,False
2023,VA,Virginia,Bristol,51520,16807,11,1.0,0.3690354302323744,906.0,69.38430311231394,High,True,False,False
2023,AL,Alabama,Cleburne,1029,15639,11,1.0,0.3688313670519104,907.0,69.35047361299053,High,True,False,False
2023,NC,North Carolina,Hoke,37093,54446,11,1.0,0.3684143744251962,908.0,69.31664411366711,High,True,False,False
2023,NM,New Mexico,Sierra,35051,11488,11,1.0,0.3679700462960137,909.0,69.2828146143437,High,True,False,False
2023,OK,Oklahoma,Roger Mills,40129,3295,11,1.0,0.3673123945803304,910.0,69.2489851150203,High,True,False,False
2023,OH,Ohio,Richland,39139,125064,11,1.0,0.3660249407908905,911.0,69.21515561569689,High,True,False,False
2023,GA,Georgia,Chattahoochee,13053,8661,11,1.0,0.3649313260889771,912.0,69.18132611637347,High,True,False,False
2023,MO,Missouri,Randolph,29175,24109,11,1.0,0.3640740606280726,913.0,69.14749661705007,High,True,False,False
2023,TX,Texas,Hardeman,48197,3490,11,1.0,0.3637595270609047,914.0,69.11366711772666,High,True,False,False
2023,TX,Texas,Palo Pinto,48363,29747,11,1.0,0.3634804432329426,915.0,69.07983761840325,High,True,False,False
2023,TX,Texas,Jeff Davis,48243,1856,11,1.0,0.3632225323875882,916.0,69.04600811907984,High,True,False,False
2023,IN,Indiana,Henry,18065,48929,11,1.0,0.3623727779788277,917.0,69.01217861975643,High,True,False,False
2023,MT,Montana,Hill,30041,16276,11,1.0,0.3600704103649843,918.0,68.97834912043301,High,True,False,False
2023,NC,North Carolina,Montgomery,37123,26085,11,1.0,0.3576976305759025,919.0,68.9445196211096,High,True,False,False
2023,MI,Michigan,Montmorency,26119,9678,11,1.0,0.3548318725600419,920.0,68.9106901217862,High,True,False,False
2023,SC,South Carolina,Florence,45041,137214,11,1.0,0.3542992222850123,921.0,68.87686062246279,High,True,False,False
2023,VA,Virginia,Roanoke,51770,97171,11,1.0,0.3531898517753877,922.0,68.84303112313937,High,True,False,False
2023,TX,Texas,Wharton,48481,41739,11,1.0,0.3508561118162718,923.0,68.80920162381597,High,True,False,False
2023,CA,California,Kern,6029,913820,11,1.0,0.3505718989505115,924.0,68.77537212449256,High,True,False,False
2023,GA,Georgia,Glascock,13125,2954,11,1.0,0.3504842980879566,925.0,68.74154262516915,High,True,False,False
2023,MI,Michigan,Gladwin,26051,25853,11,1.0,0.3502832381120745,926.0,68.70771312584574,High,True,False,False
2023,GA,Georgia,Lowndes,13185,120712,11,1.0,0.3498488910005644,927.0,68.67388362652233,High,True,False,False
2023,MD,Maryland,Baltimore,24510,565239,11,1.0,0.3495209066879063,928.0,68.64005412719891,High,True,False,False
2023,NC,North Carolina,Caswell,37033,22807,11,1.0,0.3492798721560275,929.0,68.6062246278755,High,True,False,False
2023,NC,North Carolina,Rutherford,37161,65507,11,1.0,0.3491105909198218,930.0,68.5723951285521,High,True,False,False
2023,NC,North Carolina,Alleghany,37005,11342,11,1.0,0.348208916488105,931.0,68.53856562922869,High,True,False,False
2023,TX,Texas,Howard,48227,30554,11,1.0,0.3464048482079624,932.0,68.50473612990527,High,True,False,False
2023,MI,Michigan,Alpena,26007,28904,11,1.0,0.3463650074492598,933.0,68.47090663058187,High,True,False,False
2023,IN,Indiana,Randolph,18135,24216,11,1.0,0.3459763875699439,934.0,68.43707713125846,High,True,False,False
2023,OH,Ohio,Belmont,39013,64918,11,1.0,0.3456566181786122,935.0,68.40324763193505,High,True,False,False
2023,MI,Michigan,Hillsdale,26059,45587,11,1.0,0.3455931206279152,936.0,68.36941813261164,High,True,False,False
2023,OH,Ohio,Carroll,39019,26758,11,1.0,0.3449689528571629,937.0,68.33558863328822,High,True,False,False
2023,TX,Texas,Concho,48095,3297,11,1.0,0.342053992227099,938.0,68.30175913396481,High,True,False,False
2023,TX,Texas,Robertson,48395,17267,11,1.0,0.3414985547099409,939.0,68.2679296346414,High,True,False,False
2023,MD,Maryland,Caroline,24011,33593,11,1.0,0.3403659563349181,940.0,68.234100135318,High,True,False,False
2023,IN,Indiana,Newton,18111,13960,11,1.0,0.340021240424012,941.0,68.20027063599458,High,True,False,False
2023,MS,Mississippi,Forrest,28035,78208,11,1.0,0.3383847362200866,942.0,68.16644113667117,High,True,False,False
2023,GA,Georgia,Long,13183,19594,11,1.0,0.3375828227601398,943.0,68.13261163734776,High,True,False,False
2023,SC,South Carolina,Sumter,45085,104165,11,1.0,0.3371877445822122,944.0,68.09878213802436,High,True,False,False
2023,GA,Georgia,Butts,13035,26887,11,1.0,0.3361904065056358,945.0,68.06495263870094,High,True,False,False
2023,IN,Indiana,Vermillion,18165,15417,11,1.0,0.3355359129198729,946.0,68.03112313937754,High,True,False,False
2023,IN,Indiana,Marshall,18099,46352,11,1.0,0.335520787788605,947.0,67.99729364005412,High,True,False,False
2023,TX,Texas,Baylor,48023,3463,11,1.0,0.3354312365429918,948.0,67.96346414073072,High,True,False,False
2023,MI,Michigan,Osceola,26133,23330,11,1.0,0.3333890072425353,949.0,67.9296346414073,High,True,False,False
2023,TX,Texas,Dickens,48125,1711,11,1.0,0.3333405412331596,950.0,67.8958051420839,High,True,False,False
2023,GA,Georgia,Heard,13149,12034,11,1.0,0.3306363426467404,951.0,67.86197564276048,High,True,False,False
2023,GA,Georgia,Gordon,13129,59757,11,1.0,0.3297669637006817,952.0,67.82814614343707,High,True,False,False
2023,MS,Mississippi,Lowndes,28087,57283,11,1.0,0.3269116868977269,953.0,67.79431664411368,High,True,False,False
2023,IN,Indiana,Fountain,18045,16731,11,1.0,0.3266786390220319,954.0,67.76048714479026,High,True,False,False
2023,AR,Arkansas,Calhoun,5013,4641,11,1.0,0.3225800965574593,955.0,67.72665764546684,High,True,False,False
2023,LA,Louisiana,Livingston,22063,150145,11,1.0,0.319935699294945,956.0,67.69282814614344,High,True,False,False
2023,NC,North Carolina,Rockingham,37157,92518,11,1.0,0.3167062339814745,957.0,67.65899864682002,High,True,False,False
2023,MI,Michigan,Genesee,26049,401522,11,1.0,0.3166222051036167,958.0,67.62516914749662,High,True,False,False
2023,OR,Oregon,Harney,41025,7440,11,1.0,0.3161188752992103,959.0,67.5913396481732,High,True,False,False
2023,TX,Texas,Parmer,48369,9617,11,1.0,0.3147483104826512,960.0,67.5575101488498,High,True,False,False
2023,IN,Indiana,Owen,18119,21532,11,1.0,0.3142808603489601,961.0,67.52368064952638,High,True,False,False
2023,NC,North Carolina,Wilkes,37193,66013,11,1.0,0.3141821885759596,962.0,67.48985115020297,High,True,False,False
2023,TX,Texas,Wheeler,48483,4804,11,1.0,0.3139293609883053,963.0,67.45602165087958,High,True,False,False
2023,MI,Michigan,Saginaw,26145,187782,11,1.0,0.3131530081326373,964.0,67.42219215155616,High,True,False,False
2023,FL,Florida,Levy,12075,46545,11,1.0,0.3119631782615371,965.0,67.38836265223274,High,True,False,False
2023,MI,Michigan,Luce,26095,6435,11,1.0,0.3114058344069889,966.0,67.35453315290934,High,True,False,False
2023,TX,Texas,Upshur,48459,43281,11,1.0,0.3105807325638437,967.0,67.32070365358592,High,True,False,False
2023,TX,Texas,Rusk,48401,53079,11,1.0,0.3099280944152899,968.0,67.28687415426252,High,True,False,False
2023,LA,Louisiana,West Baton Rouge,22121,28266,11,1.0,0.3094742217184232,969.0,67.2530446549391,High,True,False,False
2023,IN,Indiana,Clay,18021,26460,11,1.0,0.3089399543959061,970.0,67.2192151556157,High,True,False,False
2023,SC,South Carolina,Edgefield,45037,27607,11,1.0,0.3075986539865589,971.0,67.18538565629228,High,True,False,False
2023,IN,Indiana,Martin,18101,9897,11,1.0,0.3052283002468555,972.0,67.15155615696887,High,True,False,False
2023,TX,Texas,Winkler,48495,7414,11,1.0,0.3051526068768437,973.0,67.11772665764548,High,True,False,False
2023,GA,Georgia,Bulloch,13031,84327,11,1.0,0.3049375874060606,974.0,67.08389715832206,High,True,False,False
2023,IN,Indiana,Rush,18139,16847,11,1.0,0.304798281967094,975.0,67.05006765899864,High,True,False,False
2023,MD,Maryland,Dorchester,24019,32879,11,1.0,0.3046526545862603,976.0,67.01623815967524,High,True,False,False
2023,SD,South Dakota,Charles Mix,46023,9240,11,1.0,0.3043181981326655,977.0,66.98240866035182,High,True,False,False
2023,VA,Virginia,Richmond,51159,9184,11,1.0,0.3023200915576686,978.0,66.94857916102842,High,True,False,False
2023,GA,Georgia,Whitfield,13313,103687,11,1.0,0.2988183113563695,979.0,66.914749661705,High,True,False,False
2023,TX,Texas,Gregg,48183,126243,11,1.0,0.298487468244387,980.0,66.8809201623816,High,True,False,False
2023,VA,Virginia,King and Queen,51097,6720,11,1.0,0.2974967639533579,981.0,66.84709066305818,High,True,False,False
2023,TN,Tennessee,Washington,47179,138420,11,1.0,0.2973598203599893,982.0,66.81326116373477,High,True,False,False
2023,MI,Michigan,Sanilac,26151,40368,11,1.0,0.2972787606857187,983.0,66.77943166441138,High,True,False,False
2023,NM,New Mexico,Curry,35009,47222,11,1.0,0.2963083279096861,984.0,66.74560216508796,High,True,False,False
2023,VA,Virginia,Patrick,51141,17509,11,1.0,0.2962728627728612,985.0,66.71177266576454,High,True,False,False
2023,OH,Ohio,Williams,39171,36591,11,1.0,0.2960877633444422,986.0,66.67794316644114,High,True,False,False
2023,LA,Louisiana,Jefferson,22051,421777,11,1.0,0.2959307051728979,987.0,66.64411366711772,High,True,False,False
2023,TX,Texas,Coke,48081,3352,11,1.0,0.2950432956708695,988.0,66.61028416779432,High,True,False,False
2023,VA,Virginia,Winchester,51840,27617,11,1.0,0.293531515319138,989.0,66.5764546684709,High,True,False,False
2023,TX,Texas,Hockley,48219,21460,11,1.0,0.2934061257883826,990.0,66.5426251691475,High,True,False,False
2023,AL,Alabama,Mobile,1097,411640,11,1.0,0.2921971670793132,991.0,66.50879566982408,High,True,False,False
2023,IL,Illinois,White,17193,13401,11,1.0,0.2908839332715627,992.0,66.47496617050066,High,True,False,False
2023,MO,Missouri,Carroll,29033,8391,11,1.0,0.2893691132833692,993.0,66.44113667117728,High,True,False,False
2023,TX,Texas,Jackson,48239,15221,11,1.0,0.2893024141638078,994.0,66.40730717185386,High,True,False,False
2023,TX,Texas,San Saba,48411,5845,11,1.0,0.2877043527558386,995.0,66.37347767253044,High,True,False,False
2023,NM,New Mexico,Guadalupe,35019,4292,11,1.0,0.2861718814202121,996.0,66.33964817320704,High,True,False,False
2023,MS,Mississippi,Pearl River,28109,57978,11,1.0,0.2859045519618667,997.0,66.30581867388364,High,True,False,False
2023,GA,Georgia,Murray,13213,41035,11,1.0,0.2857966962469641,998.0,66.27198917456022,High,True,False,False
2023,MS,Mississippi,Oktibbeha,28105,51203,11,1.0,0.28573055158286,999.0,66.2381596752368,High,True,False,False
2023,LA,Louisiana,Orleans,22071,364136,11,1.0,0.2844946153167598,1000.0,66.2043301759134,High,True,False,False
2023,MI,Michigan,Mecosta,26107,41099,11,1.0,0.2839701474827346,1001.0,66.17050067658998,High,True,False,False
2023,IN,Indiana,Pulaski,18131,12385,11,1.0,0.2833928776609528,1002.0,66.13667117726658,High,True,False,False
2023,MI,Michigan,Montcalm,26117,68154,11,1.0,0.2833332738237274,1003.0,66.10284167794318,High,True,False,False
2023,TX,Texas,Grimes,48185,32384,11,1.0,0.2831458465328865,1004.0,66.06901217861976,High,True,False,False
2023,MO,Missouri,Ralls,29173,10489,11,1.0,0.2811555144981906,1005.0,66.03518267929634,High,True,False,False
2023,IA,Iowa,Clarke,19039,9588,11,1.0,0.2806725099735134,1006.0,66.00135317997294,High,True,False,False
2023,LA,Louisiana,Bossier,22015,129795,11,1.0,0.2806550620092956,1007.0,65.96752368064953,High,True,False,False
2023,AR,Arkansas,Garland,5051,99784,11,1.0,0.2797009656844348,1008.0,65.93369418132612,High,True,False,False
2023,TX,Texas,Andrews,48003,18664,11,1.0,0.2792955389355969,1009.0,65.8998646820027,High,True,False,False
2023,KS,Kansas,Elk,20049,2467,11,1.0,0.2786551860568247,1010.0,65.8660351826793,High,True,False,False
2023,TX,Texas,Harrison,48203,70895,11,1.0,0.2782024967268289,1011.0,65.83220568335588,High,True,False,False
2023,MO,Missouri,Linn,29115,11791,11,1.0,0.277393200438534,1012.0,65.79837618403248,High,True,False,False
2023,NC,North Carolina,Randolph,37151,147458,11,1.0,0.2773575573742419,1013.0,65.76454668470907,High,True,False,False
2023,OH,Ohio,Tuscarawas,39157,91874,11,1.0,0.2771475137918108,1014.0,65.73071718538566,High,True,False,False
2023,TX,Texas,Freestone,48161,20441,11,1.0,0.2760782507551977,1015.0,65.69688768606224,High,True,False,False
2023,TX,Texas,McCulloch,48307,7452,11,1.0,0.2753897723463726,1016.0,65.66305818673884,High,True,False,False
2023,NC,North Carolina,Gates,37073,10343,11,1.0,0.2744477918034698,1017.0,65.62922868741543,High,True,False,False
2023,CA,California,Merced,6047,291920,11,1.0,0.2736112554280188,1018.0,65.59539918809202,High,True,False,False
2023,MO,Missouri,Ray,29177,23182,11,1.0,0.2717001204884384,1019.0,65.5615696887686,High,True,False,False
2023,OK,Oklahoma,Washington,40147,53706,11,1.0,0.2716189065921597,1020.0,65.5277401894452,High,True,False,False
2023,IN,Indiana,Madison,18095,132504,11,1.0,0.2712240882919062,1021.0,65.49391069012178,High,True,False,False
2023,MO,Missouri,Maries,29125,8430,11,1.0,0.2710793754969734,1022.0,65.46008119079838,High,True,False,False
2023,MI,Michigan,Branch,26023,45215,11,1.0,0.2704556980636492,1023.0,65.42625169147497,High,True,False,False
2023,CA,California,Tulare,6107,479468,11,1.0,0.26978983617211,1024.0,65.39242219215156,High,True,False,False
2023,OK,Oklahoma,Creek,40037,73332,11,1.0,0.2693728602937055,1025.0,65.35859269282814,High,True,False,False
2023,MO,Missouri,Madison,29123,12698,11,1.0,0.2692119386824347,1026.0,65.32476319350474,High,True,False,False
2023,LA,Louisiana,Plaquemines,22075,22386,11,1.0,0.2684825755454926,1027.0,65.29093369418133,High,True,False,False
2023,SC,South Carolina,Newberry,45071,38825,11,1.0,0.268334621621923,1028.0,65.25710419485792,High,True,False,False
2023,TX,Texas,Sabine,48403,10106,11,1.0,0.2658232343482876,1029.0,65.2232746955345,High,True,False,False
2023,MT,Montana,Prairie,30079,1112,11,1.0,0.2642852537077964,1030.0,65.1894451962111,High,True,False,False
2023,MO,Missouri,Newton,29145,60677,11,1.0,0.2640225632540746,1031.0,65.15561569688768,High,True,False,False
2023,MT,Montana,Liberty,30051,1974,11,1.0,0.2619879772091746,1032.0,65.12178619756428,High,True,False,False
2023,TX,Texas,Fannin,48147,37571,11,1.0,0.2607221715226776,1033.0,65.08795669824087,High,True,False,False
2023,TX,Texas,Nueces,48355,352289,11,1.0,0.2603382683879178,1034.0,65.05412719891746,High,True,False,False
2023,KS,Kansas,Stanton,20187,1901,11,1.0,0.260190773050836,1035.0,65.02029769959404,High,True,False,False
2023,TX,Texas,Kimble,48267,4442,11,1.0,0.2594677893555266,1036.0,64.98646820027064,High,True,False,False
2023,OK,Oklahoma,Dewey,40043,4286,11,1.0,0.2572891661011822,1037.0,64.95263870094723,High,True,False,False
2023,TX,Texas,Menard,48327,1958,11,1.0,0.2572257141517329,1038.0,64.91880920162382,High,True,False,False
2023,WV,West Virginia,Putnam,54079,56962,11,1.0,0.2570783719872596,1039.0,64.8849797023004,High,True,False,False
2023,AL,Alabama,Morgan,1103,125133,11,1.0,0.2559898074598914,1040.0,64.851150202977,High,True,False,False
2023,MO,Missouri,Miller,29131,25590,11,1.0,0.255361567688897,1041.0,64.81732070365359,High,True,False,False
2023,MI,Michigan,Arenac,26011,15145,11,1.0,0.2546823896698397,1042.0,64.78349120433018,High,True,False,False
2023,AR,Arkansas,Boone,5009,38530,11,1.0,0.2546755417828055,1043.0,64.74966170500677,High,True,False,False
2023,TX,Texas,Bowie,48037,91687,11,1.0,0.2543944639840205,1044.0,64.71583220568336,High,True,False,False
2023,OH,Ohio,Allen,39003,100838,11,1.0,0.2537912457932268,1045.0,64.68200270635994,High,True,False,False
2023,NC,North Carolina,Cleveland,37045,101378,11,1.0,0.2527686035430724,1046.0,64.64817320703654,High,True,False,False
2023,GA,Georgia,Floyd,13115,100113,11,1.0,0.2526206570060652,1047.0,64.61434370771313,High,True,False,False
2023,GA,Georgia,Putnam,13237,23129,11,1.0,0.2509091314502443,1048.0,64.58051420838972,High,True,False,False
2023,IL,Illinois,Clay,17025,12999,11,1.0,0.2504675518953754,1049.0,64.5466847090663,High,True,False,False
2023,TN,Tennessee,Dickson,47043,56729,11,1.0,0.2490328825163927,1050.0,64.5128552097429,High,True,False,False
2023,NJ,New Jersey,Cumberland,34011,152326,11,1.0,0.2482079339613427,1051.0,64.47902571041949,High,True,False,False
2023,TX,Texas,Eastland,48133,18037,11,1.0,0.2478002180624681,1052.0,64.44519621109607,High,True,False,False
2023,TX,Texas,Milam,48331,25951,11,1.0,0.2472410215199219,1053.0,64.41136671177267,High,True,False,False
2023,TX,Texas,Bell,48027,393193,11,1.0,0.2465518549507573,1054.0,64.37753721244925,High,True,False,False
2023,TX,Texas,Stephens,48429,9343,11,1.0,0.2459666672278286,1055.0,64.34370771312584,High,True,False,False
2023,MS,Mississippi,George,28039,25619,11,1.0,0.2451034795844753,1056.0,64.30987821380243,High,True,False,False
2023,GA,Georgia,Thomas,13275,45649,11,1.0,0.2446715656277071,1057.0,64.27604871447903,High,True,False,False
2023,FL,Florida,Highlands,12055,107614,11,1.0,0.2446220041634967,1058.0,64.24221921515561,High,True,False,False
2023,OK,Oklahoma,Washita,40149,10736,11,1.0,0.2444486702863457,1059.0,64.2083897158322,High,True,False,False
2023,KS,Kansas,Cherokee,20021,19054,11,1.0,0.2443042424669284,1060.0,64.1745602165088,High,True,False,False
2023,MI,Michigan,Calhoun,26025,133366,11,1.0,0.2440388967194286,1061.0,64.14073071718539,High,True,False,False
2023,TX,Texas,El Paso,48141,869880,11,1.0,0.2404016810750541,1062.0,64.10690121786197,High,True,False,False
2023,MO,Missouri,Caldwell,29025,8955,11,1.0,0.2401762390499481,1063.0,64.07307171853857,High,True,False,False
2023,SC,South Carolina,Greenwood,45047,69460,11,1.0,0.2400531125807319,1064.0,64.03924221921515,High,True,False,False
2023,MI,Michigan,Muskegon,26121,176564,11,1.0,0.2398971540346108,1065.0,64.00541271989174,High,True,False,False
2023,TX,Texas,Leon,48289,16538,11,1.0,0.2397311740845914,1066.0,63.97158322056834,High,True,False,False
2023,NC,North Carolina,Cumberland,37051,337890,11,1.0,0.2371552757213097,1067.0,63.93775372124493,High,True,False,False
2023,NM,New Mexico,Harding,35021,624,11,1.0,0.2358411392040264,1068.0,63.90392422192152,High,True,False,False
2023,AL,Alabama,Colbert,1033,58361,11,1.0,0.2352240175218081,1069.0,63.8700947225981,High,True,False,False
2023,AL,Alabama,Tuscaloosa,1125,237373,11,1.0,0.2349219578561384,1070.0,63.83626522327469,High,True,False,False
2023,MI,Michigan,Chippewa,26033,36264,11,1.0,0.2349131989516895,1071.0,63.80243572395129,High,True,False,False
2023,OH,Ohio,Clinton,39027,41938,11,1.0,0.2347837358260455,1072.0,63.768606224627874,High,True,False,False
2023,OK,Oklahoma,Noble,40103,10832,11,1.0,0.2346625299123846,1073.0,63.734776725304464,High,True,False,False
